9GA3H,0,743,743,v004
9GA3H,458,609,151,v020
9GA3H,0,743,743,v008
3CAPI,88,252,164,v025
3CAPI,698,786,88,v025
3CAPI,33,165,132,v025
3CAPI,153,295,142,v025
3CAPI,0,307,307,v016
3CAPI,0,312,312,v008
3CAPI,338,786,448,v016
3CAPI,352,786,434,v008
3CAPI,348,786,438,v026
N14BK,0,624,624,v008
N14BK,840,1010,170,v012
N14BK,943,1080,137,v016
N14BK,0,674,674,v026
N14BK,914,1039,125,v008
N14BK,772,914,142,v008
N14BK,926,1089,163,v016
N14BK,784,948,164,v023
9MOH2,136,398,262,v012
9MOH2,384,709,325,v008
9MOH2,0,220,220,v029
OB1XO,472,753,281,v003
OB1XO,0,482,482,v003
OB1XO,0,789,789,v018
OB1XO,799,888,89,v029
OB1XO,0,136,136,v008
OB1XO,4,172,168,v023
OB1XO,770,888,118,v007
OB1XO,693,811,118,v022
OB1XO,405,532,127,v025
9N44Y,288,419,131,v001
9N44Y,0,124,124,v012
9N44Y,100,388,288,v023
R1B8I,379,772,393,v008
R1B8I,0,439,439,v006
R1B8I,268,434,166,v007
R1B8I,374,772,398,v031
YPIKO,736,856,120,v008
YPIKO,0,674,674,v031
YPIKO,72,218,146,v005
YPIKO,710,852,142,v031
YPIKO,710,856,146,v018
YPIKO,328,655,327,v015
YPIKO,192,806,614,v008
NHXI3,182,759,577,v008
NHXI3,220,360,140,v022
NHXI3,580,700,120,v027
NHXI3,96,261,165,v012
NHXI3,518,662,144,v029
NHXI3,0,324,324,v018
NHXI3,0,336,336,v018
NHXI3,108,321,213,v023
VX39P,0,122,122,v029
VX39P,607,818,211,v001
VX39P,818,1131,313,v030
NY8P3,427,736,309,v008
NY8P3,0,508,508,v026
NY8P3,415,530,115,v023
NY8P3,446,736,290,v014
RYK18,0,120,120,v018
RYK18,676,759,83,v027
RYK18,0,127,127,v018
RYK18,393,724,331,v028
RYK18,336,470,134,v022
RYK18,612,732,120,v025
7FLXE,0,330,330,v008
7FLXE,0,259,259,v032
7FLXE,0,330,330,v018
7FLXE,237,330,93,v025
DP1TV,0,180,180,v008
DP1TV,84,182,98,v016
DP1TV,84,182,98,v016
DP1TV,124,220,96,v020
DP1TV,0,170,170,v026
DP1TV,124,220,96,v009
DP1TV,69,182,113,v016
DP1TV,0,180,180,v008
DP1TV,160,220,60,v019
RSFII,607,855,248,v026
RSFII,216,453,237,v001
RSFII,691,855,164,v026
RSFII,422,561,139,v007
6I0IH,0,698,698,v024
6I0IH,0,698,698,v008
6I0IH,0,698,698,v018
6I0IH,0,698,698,v018
618HP,0,84,84,v027
618HP,364,508,144,v022
618HP,480,612,132,v029
NEE6E,0,475,475,v010
NEE6E,600,682,82,v018
NEE6E,0,151,151,v009
NEE6E,0,136,136,v019
NEE6E,0,682,682,v031
NEE6E,357,682,325,v000
NEE6E,0,682,682,v019
HI81L,0,163,163,v008
HI81L,67,228,161,v012
HI81L,148,288,140,v008
HI81L,67,228,161,v008
HI81L,0,158,158,v018
HI81L,230,432,202,v009
HI81L,230,432,202,v019
HI81L,0,851,851,v008
HI81L,0,851,851,v021
HI81L,0,851,851,v010
7Z2KR,2,634,632,v018
7Z2KR,0,117,117,v018
7Z2KR,0,634,634,v008
7Z2KR,9,634,625,v018
D8OSC,31,177,146,v008
D8OSC,141,266,125,v025
D8OSC,170,429,259,v009
D8OSC,0,100,100,v029
D8OSC,88,220,132,v026
D8OSC,0,115,115,v007
D8OSC,14,261,247,v023
D8OSC,146,668,522,v019
D8OSC,129,261,132,v016
FC2TJ,340,928,588,v008
FC2TJ,189,933,744,v026
FC2TJ,24,151,127,v029
FC2TJ,96,1003,907,v023
DZNYK,103,350,247,v008
DZNYK,285,518,233,v012
DZNYK,16,223,207,v023
DZNYK,0,98,98,v012
DZNYK,427,674,247,v009
DZNYK,52,259,207,v022
DZNYK,220,367,147,v016
DZNYK,211,372,161,v016
DZNYK,170,316,146,v001
DZNYK,16,223,207,v018
DZNYK,420,674,254,v019
DZNYK,0,124,124,v018
20NI0,628,772,144,v016
20NI0,278,482,204,v023
20NI0,0,292,292,v026
20NI0,321,756,435,v008
20NI0,446,650,204,v016
20NI0,446,645,199,v008
20NI0,638,758,120,v016
20NI0,446,645,199,v023
OELNE,112,376,264,v031
OELNE,0,196,196,v008
OELNE,96,204,108,v016
OELNE,0,196,196,v031
OELNE,300,424,124,v029
I6NJ6,0,225,225,v010
I6NJ6,324,535,211,v003
I6NJ6,223,364,141,v022
I6NJ6,0,192,192,v021
I6NJ6,112,321,209,v000
I6NJ6,112,321,209,v000
I6NJ6,98,252,154,v025
I6NJ6,328,470,142,v023
I6NJ6,117,252,135,v021
I6NJ6,21,148,127,v023
HMLJX,0,410,410,v014
HMLJX,0,295,295,v010
HMLJX,285,446,161,v022
HMLJX,372,513,141,v018
HMLJX,408,795,387,v018
HMLJX,388,795,407,v018
HMLJX,715,795,80,v032
HMLJX,528,655,127,v016
HMLJX,559,795,236,v032
HMLJX,511,676,165,v023
HMLJX,511,795,284,v008
9MOQ7,477,772,295,v008
9MOQ7,0,199,199,v020
9MOQ7,292,439,147,v022
9MOQ7,0,391,391,v018
9MOQ7,333,484,151,v003
RXIAX,79,343,264,v008
RXIAX,213,355,142,v016
RXIAX,134,273,139,v016
RXIAX,307,564,257,v020
RXIAX,249,633,384,v001
UZIQS,544,714,170,v016
UZIQS,321,508,187,v023
UZIQS,412,674,262,v026
UZIQS,549,714,165,v016
UZIQS,336,660,324,v008
7VZ5M,52,199,147,v018
7VZ5M,218,556,338,v031
7VZ5M,103,597,494,v018
7VZ5M,79,192,113,v018
7VZ5M,472,592,120,v022
7VZ5M,0,667,667,v008
7VZ5M,120,273,153,v004
ZXN6A,91,300,209,v004
ZXN6A,0,732,732,v005
ZXN6A,0,732,732,v008
ZXN6A,0,732,732,v005
ZXN6A,0,732,732,v018
ZXN6A,103,237,134,v016
ZXN6A,50,180,130,v023
ZXN6A,242,381,139,v016
ZXN6A,117,223,106,v008
ZXN6A,0,112,112,v018
ZXN6A,571,700,129,v016
ZXN6A,168,520,352,v008
4U52R,328,703,375,v008
4U52R,0,124,124,v016
4U52R,343,540,197,v018
4U52R,0,110,110,v016
4U52R,124,244,120,v008
4U52R,403,703,300,v018
4U52R,204,360,156,v016
4U52R,33,511,478,v026
13MWT,369,547,178,v027
13MWT,74,285,211,v016
13MWT,67,273,206,v023
13MWT,62,271,209,v028
13MWT,297,741,444,v018
13MWT,297,741,444,v018
WM8QQ,340,818,478,v008
WM8QQ,602,758,156,v012
